word	nodeType	unit
dangerous	ADJ	game-dialogue
okay	ADJ	game-dialogue
sure	ADJ	game-dialogue
sorry	ADJ	game-dialogue
bad	ADJ	game-dialogue
same	ADJ	game-dialogue
little	ADJ	game-dialogue
little	ADJ	game-dialogue
little	ADJ	game-dialogue
little	ADJ	game-dialogue
blind	ADJ	game-dialogue
little	ADJ	game-dialogue
little	ADJ	game-dialogue
little	ADJ	game-dialogue
large	ADJ	game-dialogue
late	ADJ	game-dialogue
different	ADJ	game-dialogue
warm	ADJ	game-dialogue
right	ADJ	game-dialogue
confused	ADJ	game-dialogue
special	ADJ	game-dialogue
only	ADJ	game-dialogue
special	ADJ	game-dialogue
old	ADJ	game-dialogue
black	ADJ	game-dialogue
white	ADJ	game-dialogue
special	ADJ	game-dialogue
mad	ADJ	game-dialogue
opposite	ADJ	game-dialogue
alone	ADJ	game-dialogue
right	ADJ	game-dialogue
ridiculous	ADJ	game-dialogue
okay	ADJ	game-dialogue
fine	ADJ	game-dialogue
okay	ADJ	game-dialogue
front	ADJ	game-dialogue
little	ADJ	game-dialogue
little	ADJ	game-dialogue
gutless	ADJ	game-dialogue
little	ADJ	game-dialogue
scared	ADJ	game-dialogue
bad	ADJ	game-dialogue
sorry	ADJ	game-dialogue
good	ADJ	game-dialogue
little	ADJ	game-dialogue
alone	ADJ	game-dialogue
green	ADJ	game-dialogue
little	ADJ	game-dialogue
little	ADJ	game-dialogue
full	ADJ	game-dialogue
fine	ADJ	game-dialogue
second	ADJ	game-dialogue
panting	ADJ	game-dialogue
little	ADJ	game-dialogue
fast	ADJ	game-dialogue
different	ADJ	game-dialogue
little	ADJ	game-dialogue
small	ADJ	game-dialogue
rear	ADJ	game-dialogue
small	ADJ	game-dialogue
concrete	ADJ	game-dialogue
small	ADJ	game-dialogue
obvious	ADJ	game-dialogue
other	ADJ	game-dialogue
good	ADJ	game-dialogue
various	ADJ	game-dialogue
clear	ADJ	game-dialogue
several	ADJ	game-dialogue
different	ADJ	game-dialogue
several	ADJ	game-dialogue
following	ADJ	game-dialogue
able	ADJ	game-dialogue
third	ADJ	game-dialogue
wrong	ADJ	game-dialogue
okay	ADJ	game-dialogue
second	ADJ	game-dialogue
old	ADJ	game-dialogue
dirty	ADJ	game-dialogue
small	ADJ	game-dialogue
tired	ADJ	game-dialogue
tired	ADJ	game-dialogue
comfy	ADJ	game-dialogue
second	ADJ	game-dialogue
third	ADJ	game-dialogue
few	ADJ	game-dialogue
okay	ADJ	game-dialogue
first	ADJ	game-dialogue
big	ADJ	game-dialogue
fat	ADJ	game-dialogue
big	ADJ	game-dialogue
last	ADJ	game-dialogue
last	ADJ	game-dialogue
sorry	ADJ	game-dialogue
strange	ADJ	game-dialogue
opposite	ADJ	game-dialogue
important	ADJ	game-dialogue
okay	ADJ	game-dialogue
double	ADJ	game-dialogue
dark	ADJ	game-dialogue
open	ADJ	game-dialogue
strange	ADJ	game-dialogue
right	ADJ	game-dialogue
magic	ADJ	game-dialogue
sudden	ADJ	game-dialogue
strange	ADJ	game-dialogue
caged	ADJ	game-dialogue
snotty	ADJ	game-dialogue
little	ADJ	game-dialogue
about	ADJ	game-dialogue
sorry	ADJ	game-dialogue
glad	ADJ	game-dialogue
alive	ADJ	game-dialogue
happy	ADJ	game-dialogue
dead	ADJ	game-dialogue
scared	ADJ	game-dialogue
whole	ADJ	game-dialogue
less	ADJ	game-dialogue
alone	ADJ	game-dialogue
sorry	ADJ	game-dialogue
second	ADJ	game-dialogue
well	ADJ	game-dialogue
exciting	ADJ	game-dialogue
great	ADJ	game-dialogue
lucky	ADJ	game-dialogue
unlucky	ADJ	game-dialogue
ready	ADJ	game-dialogue
first	ADJ	game-dialogue
haunted	ADJ	game-dialogue
ferris	ADJ	game-dialogue
thrilling	ADJ	game-dialogue
gruesome	ADJ	game-dialogue
few	ADJ	game-dialogue
terrible	ADJ	game-dialogue
gruesome	ADJ	game-dialogue
such	ADJ	game-dialogue
innocent	ADJ	game-dialogue
vile	ADJ	game-dialogue
third	ADJ	game-dialogue
final	ADJ	game-dialogue
deserted	ADJ	game-dialogue
old	ADJ	game-dialogue
central	ADJ	game-dialogue
more	ADJ	game-dialogue
third	ADJ	game-dialogue
final	ADJ	game-dialogue
last	ADJ	game-dialogue
3rd	ADJ	game-dialogue
careful	ADJ	game-dialogue
wrong	ADJ	game-dialogue
silent	ADJ	game-dialogue
second	ADJ	game-dialogue
old	ADJ	game-dialogue
big	ADJ	game-dialogue
little	ADJ	game-dialogue
small	ADJ	game-dialogue
cute	ADJ	game-dialogue
long	ADJ	game-dialogue
long	ADJ	game-dialogue
able	ADJ	game-dialogue
small	ADJ	game-dialogue
large	ADJ	game-dialogue
limp	ADJ	game-dialogue
close	ADJ	game-dialogue
front	ADJ	game-dialogue
dead	ADJ	game-dialogue
only	ADJ	game-dialogue
several	ADJ	game-dialogue
second	ADJ	game-dialogue
big	ADJ	game-dialogue
dead	ADJ	game-dialogue
other	ADJ	game-dialogue
stupid	ADJ	game-dialogue
dead	ADJ	game-dialogue
honest	ADJ	game-dialogue
unhurt	ADJ	game-dialogue
other	ADJ	game-dialogue
alive	ADJ	game-dialogue
bad	ADJ	game-dialogue
silly	ADJ	game-dialogue
long	ADJ	game-dialogue
forgetful	ADJ	game-dialogue
real	ADJ	game-dialogue
strange	ADJ	game-dialogue
motionless	ADJ	game-dialogue
okay	ADJ	game-dialogue
nice	ADJ	game-dialogue
right	ADJ	game-dialogue
same	ADJ	game-dialogue
true	ADJ	game-dialogue
dry	ADJ	game-dialogue
disgusting	ADJ	game-dialogue
sick	ADJ	game-dialogue
dead	ADJ	game-dialogue
right	ADJ	game-dialogue
ill	ADJ	game-dialogue
ridiculous	ADJ	game-dialogue
other	ADJ	game-dialogue
large	ADJ	game-dialogue
left	ADJ	game-dialogue
bloody	ADJ	game-dialogue
following	ADJ	game-dialogue
small	ADJ	game-dialogue
several	ADJ	game-dialogue
dead	ADJ	game-dialogue
fat	ADJ	game-dialogue
disgusting	ADJ	game-dialogue
sick	ADJ	game-dialogue
fat	ADJ	game-dialogue
ugly	ADJ	game-dialogue
right	ADJ	game-dialogue
fat	ADJ	game-dialogue
disgusting	ADJ	game-dialogue
smart	ADJ	game-dialogue
dumb	ADJ	game-dialogue
ugly	ADJ	game-dialogue
pretty	ADJ	game-dialogue
same	ADJ	game-dialogue
dead	ADJ	game-dialogue
last	ADJ	game-dialogue
nuts	ADJ	game-dialogue
next	ADJ	game-dialogue
next	ADJ	game-dialogue
unable	ADJ	game-dialogue
whole	ADJ	game-dialogue
friggin	ADJ	game-dialogue
scared	ADJ	game-dialogue
little	ADJ	game-dialogue
fun	ADJ	game-dialogue
own	ADJ	game-dialogue
loud	ADJ	game-dialogue
hard	ADJ	game-dialogue
okay	ADJ	game-dialogue
holy	ADJ	game-dialogue
same	ADJ	game-dialogue
other	ADJ	game-dialogue
human	ADJ	game-dialogue
human	ADJ	game-dialogue
loud	ADJ	game-dialogue
random	ADJ	game-dialogue
tired	ADJ	game-dialogue
dear	ADJ	game-dialogue
quiet	ADJ	game-dialogue
beautiful	ADJ	game-dialogue
hard	ADJ	game-dialogue
nice	ADJ	game-dialogue
true	ADJ	game-dialogue
little	ADJ	game-dialogue
surly	ADJ	game-dialogue
sweet	ADJ	game-dialogue
own	ADJ	game-dialogue
happy	ADJ	game-dialogue
8th	ADJ	game-dialogue
up	ADJ	game-dialogue
old	ADJ	game-dialogue
last	ADJ	game-dialogue
quiet	ADJ	game-dialogue
beautiful	ADJ	game-dialogue
other	ADJ	game-dialogue
other	ADJ	game-dialogue
peaceful	ADJ	game-dialogue
whole	ADJ	game-dialogue
sacred	ADJ	game-dialogue
bad	ADJ	game-dialogue
gritty	ADJ	game-dialogue
other	ADJ	game-dialogue
shaky	ADJ	game-dialogue
scrambled	ADJ	game-dialogue
other	ADJ	game-dialogue
grainy	ADJ	game-dialogue
grainy	ADJ	game-dialogue
unclear	ADJ	game-dialogue
hard	ADJ	game-dialogue
okay	ADJ	game-dialogue
dead	ADJ	game-dialogue
true	ADJ	game-dialogue
sick	ADJ	game-dialogue
several	ADJ	game-dialogue
sorry	ADJ	game-dialogue
sorry	ADJ	game-dialogue
staticy	ADJ	game-dialogue
near	ADJ	game-dialogue
alternate	ADJ	game-dialogue
entire	ADJ	game-dialogue
sorry	ADJ	game-dialogue
effective	ADJ	game-dialogue
afraid	ADJ	game-dialogue
sure	ADJ	game-dialogue
most	ADJ	game-dialogue
impossible	ADJ	game-dialogue
optional	ADJ	game-dialogue
wooden	ADJ	game-dialogue
carpeted	ADJ	game-dialogue
whole	ADJ	game-dialogue
strange	ADJ	game-dialogue
only	ADJ	game-dialogue
sorry	ADJ	game-dialogue
wrong	ADJ	game-dialogue
worth	ADJ	game-dialogue
fiery	ADJ	game-dialogue
hot	ADJ	game-dialogue
strange	ADJ	game-dialogue
alone	ADJ	game-dialogue
weak	ADJ	game-dialogue
long	ADJ	game-dialogue
alive	ADJ	game-dialogue
damn	ADJ	game-dialogue
disgusting	ADJ	game-dialogue
dead	ADJ	game-dialogue
easy	ADJ	game-dialogue
nice	ADJ	game-dialogue
alive	ADJ	game-dialogue
deaf	ADJ	game-dialogue
okay	ADJ	game-dialogue
optional	ADJ	game-dialogue
long	ADJ	game-dialogue
strange	ADJ	game-dialogue
other	ADJ	game-dialogue
short	ADJ	game-dialogue
dead	ADJ	game-dialogue
bad	ADJ	game-dialogue
different	ADJ	game-dialogue
final	ADJ	game-dialogue
enough	ADJ	game-dialogue
alive	ADJ	game-dialogue
last	ADJ	game-dialogue
true	ADJ	game-dialogue
true	ADJ	game-dialogue
sad	ADJ	game-dialogue
foggy	ADJ	game-dialogue
black	ADJ	game-dialogue
long	ADJ	game-dialogue
strange	ADJ	game-dialogue
other	ADJ	game-dialogue
short	ADJ	game-dialogue
dead	ADJ	game-dialogue
bad	ADJ	game-dialogue
final	ADJ	game-dialogue
enough	ADJ	game-dialogue
alive	ADJ	game-dialogue
last	ADJ	game-dialogue
whole	ADJ	game-dialogue
enough	ADJ	game-dialogue
limp	ADJ	game-dialogue
black	ADJ	game-dialogue
real	ADJ	game-dialogue
afraid	ADJ	game-dialogue
short	ADJ	game-dialogue
underwater	ADJ	game-dialogue
black	ADJ	game-dialogue
long	ADJ	game-dialogue
strange	ADJ	game-dialogue
sorry	ADJ	game-dialogue
true	ADJ	game-dialogue
true	ADJ	game-dialogue
long	ADJ	game-dialogue
tired	ADJ	game-dialogue
final	ADJ	game-dialogue
enough	ADJ	game-dialogue
alive	ADJ	game-dialogue
last	ADJ	game-dialogue
sure	ADJ	game-dialogue
black	ADJ	game-dialogue
long	ADJ	game-dialogue
strange	ADJ	game-dialogue
dead	ADJ	game-dialogue
final	ADJ	game-dialogue
enough	ADJ	game-dialogue
alive	ADJ	game-dialogue
last	ADJ	game-dialogue
peaceful	ADJ	game-dialogue
small	ADJ	game-dialogue
small	ADJ	game-dialogue
black	ADJ	game-dialogue
colorful	ADJ	game-dialogue
several	ADJ	game-dialogue
computerized	ADJ	game-dialogue
back	ADJ	game-dialogue
various	ADJ	game-dialogue
good	ADJ	game-dialogue
small	ADJ	game-dialogue
alone	ADJ	game-dialogue
scared	ADJ	game-dialogue
afraid	ADJ	game-dialogue
alive	ADJ	game-dialogue
little	ADJ	game-dialogue
nervous	ADJ	game-dialogue
other	ADJ	game-dialogue
necessary	ADJ	game-dialogue
tedious	ADJ	game-dialogue
alone	ADJ	game-dialogue
other	ADJ	game-dialogue
human	ADJ	game-dialogue
alone	ADJ	game-dialogue
insane	ADJ	game-dialogue
insane	ADJ	game-dialogue
insane	ADJ	game-dialogue
insane	ADJ	game-dialogue
satisfied	ADJ	game-dialogue
following	ADJ	game-dialogue
more	ADJ	game-dialogue
little	ADJ	game-dialogue
empty	ADJ	game-dialogue
sorry	ADJ	game-dialogue
sorry	ADJ	game-dialogue
funny	ADJ	game-dialogue
sure	ADJ	game-dialogue
sad	ADJ	game-dialogue
fine	ADJ	game-dialogue
next	ADJ	game-dialogue
white	ADJ	game-dialogue
white	ADJ	game-dialogue
okay	ADJ	game-dialogue
impossible	ADJ	game-dialogue
following	ADJ	game-dialogue
more	ADJ	game-dialogue
white	ADJ	game-dialogue
only	ADJ	game-dialogue
sure	ADJ	game-dialogue
right	ADJ	game-dialogue
fine	ADJ	game-dialogue
dead	ADJ	game-dialogue
bad	ADJ	game-dialogue
kind	ADJ	game-dialogue
fine	ADJ	game-dialogue
empty	ADJ	game-dialogue
narrow	ADJ	game-dialogue
black	ADJ	game-dialogue
first	ADJ	game-dialogue
